year,country,firstname,lastname,problem1,problem2,problem3,problem4,problem5,problem6,total,rank,award
2013,PRI,Paola Marie,Pérez Rivera,0,0,0,2,0,0,2,460,
2013,PRI,Francisco,Proskauer Valerio,0,0,0,2,0,0,2,460,
2013,SWE,Petter,Restadh,0,0,0,2,0,0,2,460,
2013,URY,Alberto Javier,Misail Guber,0,0,0,2,0,0,2,460,
2013,URY,Emanuel,Schertz Cohen,0,1,0,1,0,0,2,460,
2013,URY,Maximiliano,Stock Lorenzo,1,0,0,1,0,0,2,460,
2013,BEL,Steven,Colleman,1,0,0,0,0,0,1,474,
2013,BOL,Diego,Aguirre Moreira,1,0,0,0,0,0,1,474,
2013,BOL,Kevin Alcides,Terán Mejía,0,0,0,1,0,0,1,474,
2013,ECU,Mateo,Espinosa Zarlenga,1,0,0,0,0,0,1,474,
2013,IRL,Seoirse,Murray,0,1,0,0,0,0,1,474,
2013,KSV,Bardh,Shabani,1,0,0,0,0,0,1,474,
2013,KSV,Doruntina,Sylejmani,1,0,0,0,0,0,1,474,
2013,KGZ,Aibek,Alanov,1,0,0,0,0,0,1,474,
2013,KGZ,Alim,Moskalenko,1,0,0,0,0,0,1,474,
2013,MNE,Anton,Djokaj,1,0,0,0,0,0,1,474,
2013,MAR,Majdouline,Borji,0,0,0,0,1,0,1,474,
2013,NZL,Jia Natalia,Chen,1,0,0,0,0,0,1,474,
2013,NOR,Kari Lovise,Lodsby,0,1,0,0,0,0,1,474,
2013,PAK,Usama Zaid,Malik,0,0,0,1,0,0,1,474,
2013,PAR,Guillermo Alexander,Krauch Caballero,1,0,0,0,0,0,1,474,
2013,PRI,Roberto,Pérez Morales,1,0,0,0,0,0,1,474,
2013,MKD,Nikola,Grunchevski,0,1,0,0,0,0,1,474,
2013,TTO,Hugh Jordan,Hoford,0,0,0,0,1,0,1,474,
2013,UGA,Alvin,Abaho,1,0,0,0,0,0,1,474,
2013,URY,Pablo,Caitano Ghiterman,0,0,0,1,0,0,1,474,
2013,ARG,Agustín,Marchionna,0,0,0,0,0,0,0,494,
2013,BOL,Félix Joaquín,Lastra Montero,0,0,0,0,0,0,0,494,
2013,BOL,Patricia,Rejas Calvo,0,0,0,0,0,0,0,494,
2013,DEN,Søren Schunck,Thomsen,0,0,0,0,0,0,0,494,
2013,FIN,Katja,Kulmala,0,0,0,0,0,0,0,494,
2013,FIN,Neea,Palojärvi,0,0,0,0,0,0,0,494,
